 Mv1       Mv2        Mvp         lamL       alpha2      alpha3        Omega        protonSI      Br(H->v1v1)     Br(H->v2v2)     Br(H->v-v+)     Br(H->AA)      Width_H   
1566.88   1580.87    1571.03   -3.807E-01   -7.375E-01   7.375E-01     1.180E-01     5.198E-10      0.000E+00       0.000E+00       0.000E+00      2.331E-03      4.268E-03 
1406.13   1415.26    1414.11   1.473E+00   -3.427E-01   3.427E-01     1.175E-01     9.662E-09      0.000E+00       0.000E+00       0.000E+00      2.234E-03      4.267E-03 
1265.63   1269.35    1267.85   -7.739E-01   3.218E-01   -3.218E-01     1.187E-01     3.291E-09      0.000E+00       0.000E+00       0.000E+00      2.369E-03      4.268E-03 
1333.57   1340.12    1340.63   1.316E+00   -7.345E-01   7.345E-01     1.191E-01     8.575E-09      0.000E+00       0.000E+00       0.000E+00      2.231E-03      4.267E-03 
1981.27   1994.83    1999.00   9.322E-01   3.048E-01   -3.048E-01     1.175E-01     1.950E-09      0.000E+00       0.000E+00       0.000E+00      2.336E-03      4.268E-03 
1491.99   1510.49    1498.75   3.256E-01   -9.149E-02   9.149E-02     1.188E-01     4.192E-10      0.000E+00       0.000E+00       0.000E+00      2.306E-03      4.268E-03 
1824.22   1836.24    1826.57   -8.492E-01   7.361E-01   -7.361E-01     1.185E-01     1.909E-09      0.000E+00       0.000E+00       0.000E+00      2.332E-03      4.268E-03 
1716.84   1733.11    1728.29   2.464E-01   -8.346E-01   8.346E-01     1.174E-01     1.814E-10      0.000E+00       0.000E+00       0.000E+00      2.336E-03      4.268E-03 
1594.39   1610.45    1607.04   1.734E+00   2.011E-01   -2.011E-01     1.174E-01     1.042E-08      0.000E+00       0.000E+00       0.000E+00      2.264E-03      4.267E-03 
1746.85   1765.25    1751.32   3.969E-02   -6.165E-01   6.165E-01     1.175E-01     4.545E-12      0.000E+00       0.000E+00       0.000E+00      2.306E-03      4.268E-03 
1004.21   1005.07    1013.73   2.127E-01   7.552E-01   -7.552E-01     1.188E-01     3.949E-10      0.000E+00       0.000E+00       0.000E+00      2.345E-03      4.268E-03 
1957.57   1970.22    1965.82   -4.859E-01   -4.915E-01   4.915E-01     1.174E-01     5.427E-10      0.000E+00       0.000E+00       0.000E+00      2.342E-03      4.268E-03 
1442.69   1450.45    1454.22   1.512E+00   -8.999E-01   8.999E-01     1.186E-01     9.673E-09      0.000E+00       0.000E+00       0.000E+00      2.258E-03      4.267E-03 
1882.38   1886.68    1893.12   -5.599E-01   2.178E-01   -2.178E-01     1.193E-01     7.793E-10      0.000E+00       0.000E+00       0.000E+00      2.361E-03      4.268E-03 
1499.41   1518.36    1502.68   8.200E-01   -9.168E-01   9.168E-01     1.177E-01     2.633E-09      0.000E+00       0.000E+00       0.000E+00      2.253E-03      4.267E-03 
1512.19   1518.85    1529.21   8.288E-01   6.742E-01   -6.742E-01     1.180E-01     2.645E-09      0.000E+00       0.000E+00       0.000E+00      2.340E-03      4.268E-03 
1939.60   1955.58    1954.99   6.822E-01   -1.876E-01   1.876E-01     1.185E-01     1.090E-09      0.000E+00       0.000E+00       0.000E+00      2.334E-03      4.268E-03 
1188.34   1198.63    1192.56   9.866E-01   3.030E-01   -3.030E-01     1.183E-01     6.067E-09      0.000E+00       0.000E+00       0.000E+00      2.220E-03      4.267E-03 
1946.46   1959.41    1962.94   6.429E-01   -5.640E-02   5.640E-02     1.181E-01     9.607E-10      0.000E+00       0.000E+00       0.000E+00      2.341E-03      4.268E-03 
1512.15   1525.29    1526.69   4.932E-01   2.406E-01   -2.406E-01     1.175E-01     9.365E-10      0.000E+00       0.000E+00       0.000E+00      2.345E-03      4.268E-03 
1310.52   1311.50    1324.35   8.770E-01   2.623E-01   -2.623E-01     1.184E-01     3.942E-09      0.000E+00       0.000E+00       0.000E+00      2.313E-03      4.268E-03 
1254.08   1269.65    1257.10   6.772E-02   7.727E-01   -7.727E-01     1.178E-01     2.567E-11      0.000E+00       0.000E+00       0.000E+00      2.300E-03      4.268E-03 
1986.50   1988.35    1994.08   2.213E+00   -8.109E-01   8.109E-01     1.193E-01     1.093E-08      0.000E+00       0.000E+00       0.000E+00      2.241E-03      4.267E-03 
1234.67   1235.25    1248.15   6.266E-01   6.383E-01   -6.383E-01     1.191E-01     2.267E-09      0.000E+00       0.000E+00       0.000E+00      2.330E-03      4.268E-03 
1847.35   1854.31    1847.85   1.853E+00   3.812E-01   -3.812E-01     1.179E-01     8.864E-09      0.000E+00       0.000E+00       0.000E+00      2.210E-03      4.267E-03 
1691.01   1695.26    1707.26   1.565E+00   -7.063E-01   7.063E-01     1.178E-01     7.545E-09      0.000E+00       0.000E+00       0.000E+00      2.299E-03      4.268E-03 
1590.53   1590.61    1591.31   1.482E+00   5.615E-01   -5.615E-01     1.172E-01     7.646E-09      0.000E+00       0.000E+00       0.000E+00      2.206E-03      4.267E-03 
1591.93   1592.52    1600.32   -7.094E-01   4.027E-01   -4.027E-01     1.191E-01     1.748E-09      0.000E+00       0.000E+00       0.000E+00      2.374E-03      4.268E-03 
1855.57   1864.05    1861.08   -9.332E-01   8.265E-02   -8.265E-02     1.184E-01     2.227E-09      0.000E+00       0.000E+00       0.000E+00      2.350E-03      4.268E-03 
1918.90   1932.53    1937.90   1.731E+00   1.868E-01   -1.868E-01     1.192E-01     7.167E-09      0.000E+00       0.000E+00       0.000E+00      2.312E-03      4.268E-03 
1922.38   1922.69    1937.83   2.823E-01   5.456E-01   -5.456E-01     1.190E-01     1.900E-10      0.000E+00       0.000E+00       0.000E+00      2.350E-03      4.268E-03 
1990.35   1997.50    2003.96   2.379E+00   -4.969E-01   4.969E-01     1.181E-01     1.258E-08      0.000E+00       0.000E+00       0.000E+00      2.265E-03      4.267E-03 
1867.53   1878.21    1880.85   2.487E-02   -4.593E-01   4.593E-01     1.179E-01     1.562E-12      0.000E+00       0.000E+00       0.000E+00      2.351E-03      4.268E-03 
898.70   900.20    902.04   3.651E-01   -4.628E-02   4.628E-02     1.192E-01     1.452E-09      0.000E+00       0.000E+00       0.000E+00      2.256E-03      4.267E-03 
1218.73   1219.24    1232.05   5.402E-01   -7.791E-01   7.791E-01     1.194E-01     1.729E-09      0.000E+00       0.000E+00       0.000E+00      2.337E-03      4.268E-03 
1197.15   1202.65    1210.74   4.277E-01   -2.814E-01   2.814E-01     1.180E-01     1.123E-09      0.000E+00       0.000E+00       0.000E+00      2.350E-03      4.268E-03 
1758.76   1760.57    1765.94   -9.708E-01   3.930E-01   -3.930E-01     1.182E-01     2.683E-09      0.000E+00       0.000E+00       0.000E+00      2.367E-03      4.268E-03 
1973.97   1981.41    1992.67   1.061E+00   1.016E-01   -1.016E-01     1.177E-01     2.543E-09      0.000E+00       0.000E+00       0.000E+00      2.336E-03      4.268E-03 
1617.93   1623.98    1619.47   1.604E+00   -8.863E-01   8.863E-01     1.175E-01     8.657E-09      0.000E+00       0.000E+00       0.000E+00      2.206E-03      4.267E-03 
1449.40   1456.39    1461.20   1.508E+00   6.393E-01   -6.393E-01     1.186E-01     9.525E-09      0.000E+00       0.000E+00       0.000E+00      2.261E-03      4.267E-03 
1970.21   1977.58    1979.69   -6.654E-01   -7.429E-01   7.429E-01     1.195E-01     1.004E-09      0.000E+00       0.000E+00       0.000E+00      2.354E-03      4.268E-03 
1447.06   1462.76    1458.06   1.460E+00   3.126E-01   -3.126E-01     1.178E-01     8.964E-09      0.000E+00       0.000E+00       0.000E+00      2.259E-03      4.267E-03 
1925.31   1928.02    1943.20   1.311E+00   -3.561E-01   3.561E-01     1.175E-01     4.083E-09      0.000E+00       0.000E+00       0.000E+00      2.323E-03      4.268E-03 
1330.92   1337.48    1337.21   1.308E+00   -3.304E-01   3.304E-01     1.185E-01     8.505E-09      0.000E+00       0.000E+00       0.000E+00      2.225E-03      4.267E-03 
1384.43   1401.88    1393.27   1.197E+00   5.901E-01   -5.901E-01     1.183E-01     6.583E-09      0.000E+00       0.000E+00       0.000E+00      2.257E-03      4.267E-03 
1934.17   1940.97    1943.22   2.308E+00   2.648E-01   -2.648E-01     1.190E-01     1.253E-08      0.000E+00       0.000E+00       0.000E+00      2.242E-03      4.267E-03 
1843.65   1861.17    1852.65   1.206E-01   -1.298E-01   1.298E-01     1.189E-01     3.766E-11      0.000E+00       0.000E+00       0.000E+00      2.325E-03      4.268E-03 
1828.36   1840.56    1838.96   -1.934E-01   -7.453E-01   7.453E-01     1.186E-01     9.855E-11      0.000E+00       0.000E+00       0.000E+00      2.347E-03      4.268E-03 
1533.42   1536.16    1548.84   1.285E+00   4.072E-01   -4.072E-01     1.174E-01     6.186E-09      0.000E+00       0.000E+00       0.000E+00      2.303E-03      4.268E-03 
1906.55   1915.95    1924.49   2.007E+00   -3.672E-01   3.672E-01     1.175E-01     9.758E-09      0.000E+00       0.000E+00       0.000E+00      2.296E-03      4.268E-03 
1932.97   1937.19    1950.36   6.718E-01   5.281E-02   -5.281E-02     1.174E-01     1.064E-09      0.000E+00       0.000E+00       0.000E+00      2.344E-03      4.268E-03 
1326.07   1340.03    1336.06   1.926E-01   -5.382E-01   5.382E-01     1.181E-01     1.857E-10      0.000E+00       0.000E+00       0.000E+00      2.340E-03      4.268E-03 
1494.78   1504.42    1500.97   1.585E+00   -3.852E-01   3.852E-01     1.177E-01     9.900E-09      0.000E+00       0.000E+00       0.000E+00      2.224E-03      4.267E-03 
1620.57   1629.35    1638.31   9.459E-01   6.201E-01   -6.201E-01     1.181E-01     3.000E-09      0.000E+00       0.000E+00       0.000E+00      2.338E-03      4.268E-03 
1206.53   1215.67    1207.06   9.030E-01   -3.423E-01   3.423E-01     1.183E-01     4.930E-09      0.000E+00       0.000E+00       0.000E+00      2.200E-03      4.267E-03 
1558.97   1560.61    1574.87   1.139E+00   5.712E-02   -5.712E-02     1.175E-01     4.696E-09      0.000E+00       0.000E+00       0.000E+00      2.315E-03      4.268E-03 
1478.83   1484.13    1479.88   -1.052E+00   -1.254E-01   1.254E-01     1.173E-01     4.457E-09      0.000E+00       0.000E+00       0.000E+00      2.359E-03      4.268E-03 
1751.25   1757.47    1755.90   1.910E+00   -4.277E-01   4.277E-01     1.196E-01     1.047E-08      0.000E+00       0.000E+00       0.000E+00      2.221E-03      4.267E-03 
1794.06   1806.34    1806.39   2.003E-02   9.765E-01   -9.765E-01     1.181E-01     1.098E-12      0.000E+00       0.000E+00       0.000E+00      2.349E-03      4.268E-03 
1577.55   1579.13    1587.65   -4.815E-01   8.585E-02   -8.585E-02     1.187E-01     8.201E-10      0.000E+00       0.000E+00       0.000E+00      2.372E-03      4.268E-03 
1751.78   1756.11    1757.11   -1.069E+00   9.437E-01   -9.437E-01     1.177E-01     3.280E-09      0.000E+00       0.000E+00       0.000E+00      2.362E-03      4.268E-03 
1529.87   1548.52    1543.24   1.319E+00   -2.860E-01   2.860E-01     1.196E-01     6.548E-09      0.000E+00       0.000E+00       0.000E+00      2.288E-03      4.267E-03 
1953.59   1954.99    1967.91   1.936E+00   9.560E-01   -9.560E-01     1.195E-01     8.653E-09      0.000E+00       0.000E+00       0.000E+00      2.283E-03      4.267E-03 
1621.02   1629.03    1638.70   9.247E-01   6.259E-01   -6.259E-01     1.182E-01     2.865E-09      0.000E+00       0.000E+00       0.000E+00      2.339E-03      4.268E-03 
1944.75   1955.17    1955.83   2.391E+00   -7.295E-01   7.295E-01     1.191E-01     1.331E-08      0.000E+00       0.000E+00       0.000E+00      2.250E-03      4.267E-03 
1903.23   1910.31    1921.31   8.923E-01   -9.353E-01   9.353E-01     1.190E-01     1.936E-09      0.000E+00       0.000E+00       0.000E+00      2.340E-03      4.268E-03 
1839.64   1842.89    1853.66   1.951E+00   -9.035E-01   9.035E-01     1.173E-01     9.909E-09      0.000E+00       0.000E+00       0.000E+00      2.276E-03      4.267E-03 
1255.86   1271.78    1258.43   7.023E-01   1.464E-01   -1.464E-01     1.188E-01     2.752E-09      0.000E+00       0.000E+00       0.000E+00      2.240E-03      4.267E-03 
1934.45   1942.60    1952.07   7.136E-01   7.484E-01   -7.484E-01     1.179E-01     1.198E-09      0.000E+00       0.000E+00       0.000E+00      2.344E-03      4.268E-03 
1967.48   1981.29    1967.98   1.790E+00   5.103E-01   -5.103E-01     1.175E-01     7.287E-09      0.000E+00       0.000E+00       0.000E+00      2.221E-03      4.267E-03 
1921.76   1922.52    1929.78   2.086E+00   -4.417E-01   4.417E-01     1.189E-01     1.037E-08      0.000E+00       0.000E+00       0.000E+00      2.244E-03      4.267E-03 
1118.70   1130.08    1130.17   6.892E-01   -7.139E-01   7.139E-01     1.182E-01     3.340E-09      0.000E+00       0.000E+00       0.000E+00      2.305E-03      4.268E-03 
1347.67   1360.07    1359.84   2.997E-01   -6.118E-02   6.118E-02     1.194E-01     4.353E-10      0.000E+00       0.000E+00       0.000E+00      2.347E-03      4.268E-03 
1669.24   1679.14    1687.54   1.305E+00   9.774E-01   -9.774E-01     1.180E-01     5.385E-09      0.000E+00       0.000E+00       0.000E+00      2.323E-03      4.268E-03 
1325.62   1330.98    1338.20   1.228E+00   -1.812E-01   1.812E-01     1.175E-01     7.558E-09      0.000E+00       0.000E+00       0.000E+00      2.276E-03      4.267E-03 
933.86   942.37    937.03   1.481E-01   -8.592E-01   8.592E-01     1.196E-01     2.213E-10      0.000E+00       0.000E+00       0.000E+00      2.292E-03      4.267E-03 
1616.46   1618.86    1626.67   -4.863E-01   7.836E-01   -7.836E-01     1.186E-01     7.971E-10      0.000E+00       0.000E+00       0.000E+00      2.371E-03      4.268E-03 
1285.51   1302.50    1294.95   5.029E-01   3.811E-01   -3.811E-01     1.182E-01     1.347E-09      0.000E+00       0.000E+00       0.000E+00      2.311E-03      4.268E-03 
1546.00   1558.13    1559.43   2.717E-01   -2.597E-01   2.597E-01     1.180E-01     2.720E-10      0.000E+00       0.000E+00       0.000E+00      2.351E-03      4.268E-03 
1557.33   1571.24    1571.98   1.659E+00   -1.201E-01   1.201E-01     1.175E-01     9.993E-09      0.000E+00       0.000E+00       0.000E+00      2.278E-03      4.267E-03 
1241.29   1255.94    1249.16   1.794E-01   -5.850E-01   5.850E-01     1.180E-01     1.839E-10      0.000E+00       0.000E+00       0.000E+00      2.328E-03      4.268E-03 
1816.54   1836.23    1825.24   4.165E-01   -3.918E-01   3.918E-01     1.193E-01     4.629E-10      0.000E+00       0.000E+00       0.000E+00      2.312E-03      4.268E-03 
1351.75   1354.05    1364.07   6.527E-03   7.099E-01   -7.099E-01     1.192E-01     2.053E-13      0.000E+00       0.000E+00       0.000E+00      2.370E-03      4.268E-03 
1774.03   1784.11    1791.93   1.724E+00   -5.918E-01   5.918E-01     1.196E-01     8.316E-09      0.000E+00       0.000E+00       0.000E+00      2.303E-03      4.268E-03 
1964.01   1981.78    1981.38   1.336E+00   -2.582E-01   2.582E-01     1.195E-01     4.077E-09      0.000E+00       0.000E+00       0.000E+00      2.320E-03      4.268E-03 
1477.45   1496.46    1488.32   7.145E-01   -7.617E-01   7.617E-01     1.194E-01     2.059E-09      0.000E+00       0.000E+00       0.000E+00      2.308E-03      4.268E-03 
1567.64   1581.38    1571.74   1.525E+00   4.360E-01   -4.360E-01     1.180E-01     8.328E-09      0.000E+00       0.000E+00       0.000E+00      2.221E-03      4.267E-03 
1880.42   1882.79    1881.64   -1.620E+00   4.084E-01   -4.084E-01     1.191E-01     6.540E-09      0.000E+00       0.000E+00       0.000E+00      2.355E-03      4.268E-03 
1895.27   1914.59    1910.11   2.018E+00   5.514E-01   -5.514E-01     1.196E-01     9.982E-09      0.000E+00       0.000E+00       0.000E+00      2.280E-03      4.267E-03 
1499.71   1514.33    1501.76   1.238E+00   6.258E-01   -6.258E-01     1.176E-01     5.999E-09      0.000E+00       0.000E+00       0.000E+00      2.219E-03      4.267E-03 
1771.61   1780.49    1788.05   1.918E+00   -4.405E-02   4.405E-02     1.177E-01     1.032E-08      0.000E+00       0.000E+00       0.000E+00      2.287E-03      4.267E-03 
1988.88   2005.14    2002.98   2.396E+00   6.496E-01   -6.496E-01     1.195E-01     1.278E-08      0.000E+00       0.000E+00       0.000E+00      2.266E-03      4.267E-03 
1278.14   1287.42    1280.43   1.085E+00   9.193E-01   -9.193E-01     1.194E-01     6.345E-09      0.000E+00       0.000E+00       0.000E+00      2.207E-03      4.267E-03 
1609.15   1620.90    1625.33   1.650E+00   2.349E-01   -2.349E-01     1.192E-01     9.261E-09      0.000E+00       0.000E+00       0.000E+00      2.291E-03      4.267E-03 
1289.31   1295.09    1296.23   1.239E+00   -3.630E-01   3.630E-01     1.184E-01     8.124E-09      0.000E+00       0.000E+00       0.000E+00      2.231E-03      4.267E-03 
1406.53   1416.66    1410.30   -5.353E-01   -8.339E-01   8.339E-01     1.193E-01     1.275E-09      0.000E+00       0.000E+00       0.000E+00      2.348E-03      4.268E-03 
1616.17   1623.41    1633.73   8.874E-01   5.222E-01   -5.222E-01     1.181E-01     2.654E-09      0.000E+00       0.000E+00       0.000E+00      2.340E-03      4.268E-03 
1834.04   1834.65    1841.14   1.948E+00   4.179E-01   -4.179E-01     1.196E-01     9.938E-09      0.000E+00       0.000E+00       0.000E+00      2.239E-03      4.267E-03 
1615.30   1616.75    1629.79   1.429E+00   7.343E-01   -7.343E-01     1.183E-01     6.895E-09      0.000E+00       0.000E+00       0.000E+00      2.293E-03      4.267E-03 
951.58   959.00    952.15   -1.810E-01   5.147E-01   -5.147E-01     1.176E-01     3.184E-10      0.000E+00       0.000E+00       0.000E+00      2.318E-03      4.268E-03 
1503.04   1505.36    1507.62   1.502E+00   -9.580E-01   9.580E-01     1.177E-01     8.792E-09      0.000E+00       0.000E+00       0.000E+00      2.219E-03      4.267E-03 
1417.21   1430.44    1425.88   -3.931E-02   -1.825E-01   1.825E-01     1.184E-01     6.772E-12      0.000E+00       0.000E+00       0.000E+00      2.345E-03      4.268E-03 
1431.63   1432.80    1443.46   -1.493E-01   5.977E-01   -5.977E-01     1.182E-01     9.569E-11      0.000E+00       0.000E+00       0.000E+00      2.373E-03      4.268E-03 
1665.84   1677.17    1673.40   1.884E+00   -8.778E-01   8.778E-01     1.181E-01     1.127E-08      0.000E+00       0.000E+00       0.000E+00      2.232E-03      4.267E-03 
1824.67   1840.69    1832.45   -1.426E-01   -9.988E-01   9.988E-01     1.179E-01     5.376E-11      0.000E+00       0.000E+00       0.000E+00      2.330E-03      4.268E-03 
1617.20   1617.68    1618.87   1.536E+00   6.277E-01   -6.277E-01     1.192E-01     7.941E-09      0.000E+00       0.000E+00       0.000E+00      2.211E-03      4.267E-03 
1225.67   1229.49    1227.72   1.042E+00   -9.156E-01   9.156E-01     1.173E-01     6.367E-09      0.000E+00       0.000E+00       0.000E+00      2.202E-03      4.267E-03 
1821.54   1823.48    1822.09   1.792E+00   7.530E-02   -7.530E-02     1.183E-01     8.523E-09      0.000E+00       0.000E+00       0.000E+00      2.210E-03      4.267E-03 
1721.40   1736.38    1733.29   1.906E-01   9.390E-01   -9.390E-01     1.180E-01     1.079E-10      0.000E+00       0.000E+00       0.000E+00      2.341E-03      4.268E-03 
995.68   1006.52    1001.52   2.912E-01   6.797E-01   -6.797E-01     1.191E-01     7.528E-10      0.000E+00       0.000E+00       0.000E+00      2.298E-03      4.268E-03 
